Headline,Actual Tag,Predicted Tag
"સિંગતેલના વધતા ભાવોથી સરકાર ચિંતિત,સંગ્રહ ખોરો પર કરાશે તવાહીઃજોઓ વીડિયો",Business,Business
"કસૌટી જિંદગી કી-2ના શૂટિંગના ફોટા 'લીક, સામે આવ્યો એરિકાનો 'પ્રેરણા' લૂક",Entertainment,Entertainment
પેટ્રોલમાં પ્રતિ લીટરે રૂ.2.43 અને ડીઝલમાં રૂ.3.60નો ઘટાડો,Business,Business
"દીપિકા-રણવીરના લગ્નની તારીખ થઇ ગઇ નક્કી, સ્થળ પણ ફાઇનલ",Entertainment,Entertainment
Video: અનુરાગ અને પ્રેરણાની જિંદગીમાં દખલ કરવા આવી ગઇ આ 'કોમોલિકા',Entertainment,Entertainment
નાણા મંત્રીની જાહેરાત : ગોલ્ડ પરની એક્સાઇઝ ડ્યુટી પરત ખેંચાઇ,Business,Business
એક મહિલા જ્યારે લેભાગુઓથી છેતરાય છે ત્યારે ખુબ દુઃખ થાય છેઃઆનંદીબહેન પટેલના હસ્તે 1344મકાનોનો લકી ડ્રો,Business,Entertainment
NaMo એપ તમારા ફોનના આ 22 ફીચર્સની માંગી લે છે પરવાનગી!,Tech,Tech
Oscar 2019: રેડ કાર્પેટ પર જોવા મળ્યો રણવીરનો 'ભાઇ' બિલી,Entertainment,Entertainment
"પનામા પેપર્સ ફરી ચર્ચામાં, આ વખતે ભારતના આ ધનકુબેરનાં નામ બહાર આવ્યાં",Business,Entertainment
"આખરે RBIના ગવર્નર ઉર્જિત પટેલે રાજીનામું આપ્યું, અંગત કારણનો હવાલો આપ્યો",Business,Business
"નિફ્ટી 10100ની નીચે બંધ, સેન્સેક્સ 253 પૉઇન્ટનો ઘટાડો",Business,Business
જૂનો ફોન ખરીદતા પહેલા રાખો આ બાબતોનું ધ્યાન,Tech,Tech
દશ મહિનામાં અમદાવાદની બેંકોમાંથી 1 કરોડ 40 લાખની ડુપ્લીકેટ નોટો મળી,Business,Business
"અનલિમિટેડ કોલ, રોજ 1GBથી વધુ ડેટા અને અનેક ઑફર્સ સાથે આવ્યો આ સસ્તો પ્લાન",Tech,Tech
TRAILER OUT: સની લિયોને શેર કર્યા પોર્ન ઇન્ડસ્ટ્રી સાથે જોડાયેલા અનુભવ,Entertainment,Entertainment
"28 ફેબ્રુઆરી પહેલા કરી લો આ કામ, નહીં તો ફસાઇ જશે રૂપિયા!",Business,Business
"શિલ્પા શેટ્ટીનાં ઘરે પહોચ્યા ગણપતિ બાપ્પા, અનોખા અંદાજમાં કર્યુ સ્વાગત",Entertainment,Entertainment
"2000 રૂપિયા સુધી ક્રેડિટ, ડેબિટ કાર્ડની લેણદેણ પર નહીં લાગે સર્વિસ ટેક્સ",Business,Business
સુહાનાનાં હોટ ફોટોશૂટનો મેકિંગ વીડિયો VOGUE મેગેઝિને કર્યો શેર,Entertainment,Entertainment
"આ કંપનીએ લોન્ચ કરી મેસેજિંગ એપ, ફેક ન્યૂઝને આ રીતે અટકાવશે",Tech,Business
નેશનલ એવોર્ડ બોયકોટ કરવાની ધમકી વચ્ચે વિજ્ઞાન ભવન પહોચ્યા સિતારાઓ,Entertainment,Entertainment
"PFના રૂપિયા બનાવી દેશે તમને કરોડપતિ, જાણો તેની ફોર્મ્યુલા",Business,Business
"લોકોએ શોધી કાઢ્યું iPhoneનું 'છૂપું' ફિચર, ટ્વિટર પર જોરશોરથી ચર્ચા",Tech,Tech
'દિલ મિલ ગયે'ના 26 વર્ષના એક્ટરના અચાનક મૃત્યુથી બધા હેરાન,Entertainment,Entertainment
"યલો બિકિનીમાં બ્રુનાએ શેર કરી તસવીર, સોશિયલ મીડિયા પર થઇ વાઇરલ",Entertainment,Entertainment
એપ્રિલના છેલ્લા અઠવાડિયામાં રોકડની હોય જરૂર તો પહેલેથી કરી લેજો વ્યવસ્થા,Business,Business
"એક્સ બિગબોસ કન્ટેસ્ટન્ટે શેર કરી બોલ્ડ તસવીર, જુઓ તેનો હોટ અંદાજ",Entertainment,Entertainment
"પાંચ ગણું વધશે સીનિયર સિટીઝન અને વિધવાઓનું પેન્શન, ટૂંકમાં થઈ શકે છે જાહેરાત!",Business,Business
"સ્વિમિંગ પૂલમાં સુહાનાનો કૂલ લૂક, બિકિની ફોટો થયા વાઇરલ",Entertainment,Entertainment
#MeToo: વિકાસ બહલે અનુરાગ અને વિક્રમાદિત્યને મોકલી નોટિસ,Entertainment,Entertainment
"સની લીયોનીનો વીડિયો વાયરલ, જાહેરાતના ગીત પર મસ્તીભર્યો ડાંસ કર્યો",Entertainment,Entertainment
Budget 2019: શું જનતાની આ આશાઓ પૂરી કરી શકશે નાણા મંત્રી પીયૂષ ગોયલ,Business,Business
છુટાછેડાનાં 4 વર્ષ બાદ એક થયા રિતિક-સુઝૈન?,Entertainment,Entertainment
'સિમ્બા' ગર્લ સારા અલી ખાનની મનમોહક અદાઓ,Entertainment,Entertainment
ભારતમાં વ્હોટ્સએપથી વધુ ડાઉનલોડ થાય છે આ એપ્લિકેશન!,Entertainment,Tech
"જ્હાનવી કપૂર પાછળ ઘેલો થયો આ શખ્સ, ટ્વિટર પર લખ્યું ‘I Love You’",Entertainment,Entertainment
"બાબા રામદેવના પતંજલીમાં 50 હજાર પદો માટે ભરતી, આવી રીતે કરો એપ્લાય",Business,Business
#MeToo: આલિયા ભટ્ટની માતા પર પણ થયો હતો રેપનો પ્રયાસ,Entertainment,Entertainment
"જાણો, છેલ્લા 6 મહિનામાં ક્યાં ક્યાં યૂઝ થયું તમારૂ આધાર કાર્ડ",Tech,Business
"હવે વિજળીના મીટરમાં થશે ફેરફાર, ગ્રાહકોને થશે મોટો ફાયદો",Business,Business
"જાન્યુઆરીમાં થશે આ 8 મોટા ફેરફાર, આપની જિંદગી પર પડશે સીધી અસર",Business,Business
આ ટીવી અભિનેત્રીનો બોલ્ડ અંદાજ થઇ રહ્યો છે વાયરલ,Entertainment,Entertainment
"હોન્ડાએ નવું એક્ટિવા-આઇ કર્યુ લોન્ચ, જાણો તેની કિંમત",Tech,Tech
"ફેસબૂક પર એક દિવસમાં કેટલો સમય પસાર કર્યો તમે જાતે કરી શકશો સેટ,  આવ્યું નવુ ફિચર્સ",Tech,Tech
'તારક મહેતા...' માટે આઠ વર્ષ ચેનલોના ધક્કા ખાતો રહ્યો આ વ્યક્તિ,Entertainment,Business
